name,value,year,lastValue,rank
BNB,16.740919,2018.06,16.432438,7
ETC,16.683726,2017.07,16.032864,12
XLM,16.664451,2017.12,4.579525,8
BSV,16.646478,2019.01,17.542852,12
BNB,16.616500,2018.07,16.740919,7
PPT,16.532178,2018.01,5.200753,50
STEEM,16.516918,2018.01,2.956856,34
BNB,16.432438,2018.05,14.673028,7
XLM,16.226769,2019.03,15.926325,8
ETC,16.137627,2018.06,21.993174,18
ETC,16.032864,2017.06,6.008391,10
MIOTA,15.993362,2017.10,19.332939,13
NEO,15.926755,2017.11,18.370500,15
XLM,15.926325,2019.02,22.867187,8
STRAT,15.868512,2018.01,5.830437,46
NEO,15.860900,2017.09,4.054325,14
MIOTA,15.602087,2018.10,19.812269,13
ETC,15.513308,2018.08,17.095477,18
TRX,15.295037,2019.03,17.408040,10
DASH,15.234334,2018.10,17.620716,14
TRX,15.029690,2018.11,14.525467,10
XEM,15.019830,2017.11,20.829690,17
LSK,14.972738,2018.05,8.098167,30
LTC,14.873663,2017.06,8.092547,4
BNB,14.673028,2018.04,10.123983,7
TRX,14.525467,2018.10,16.812844,10
XEM,14.337990,2017.07,20.505960,13
ICX,14.331394,2018.03,20.219253,32
NEO,14.290770,2018.09,18.545865,17
ETC,14.257891,2018.04,30.839113,18
ETC,13.903492,2017.08,16.683726,14
ETC,13.894162,2018.09,15.513308,18
XMR,13.882955,2017.10,18.754458,12
XEM,13.809240,2018.08,18.389610,19
USDT,13.747935,2018.01,8.137357,9
DASH,13.654196,2017.08,12.835548,12
BNB,13.540715,2018.08,16.616500,7
OMG,13.522679,2018.02,20.710046,26
TRX,13.475099,2019.01,9.878571,10
MIOTA,13.427772,2018.11,15.602087,13
WAVES,13.349800,2018.01,6.111300,21
ZEC,13.166843,2018.03,12.251282,20
QTUM,13.045747,2018.06,19.800555,26
DASH,12.997185,2018.11,15.234334,14
BTG,12.875011,2018.05,7.264775,25
DASH,12.835548,2017.07,10.655829,10
XMR,12.817058,2017.11,13.882955,12
QTUM,12.737213,2018.04,19.277190,26
BNB,12.521523,2018.11,12.163368,7
ZEC,12.251282,2018.02,17.342054,20
BNB,12.163368,2018.10,10.792342,7
XVG,12.129543,2018.05,7.071567,49
NEO,12.024610,2018.10,14.290770,17
ETC,11.950465,2017.10,19.103815,16
BSV,11.809994,2019.03,11.571977,12
OMG,11.788670,2018.06,17.595197,27
ADA,11.734202,2019.01,10.804292,11
ETC,11.726067,2018.10,13.894162,18
BCN,11.709553,2018.01,3.499831,36
BCN,11.691922,2018.06,10.138297,40
BSV,11.571977,2019.02,16.646478,12
NANO,11.389970,2018.05,7.140389,42
ZEC,11.240675,2018.05,7.012553,21
ETH,11.163231,2016.10,10.125835,2
HC,11.132401,2018.01,7.461588,60
ADA,11.106757,2019.03,10.193867,11
ETH,11.078237,2016.06,8.094922,2
SNT,11.012886,2018.01,2.613028,48
MIOTA,10.970942,2019.01,8.236514,14
KMD,10.831845,2018.01,2.882739,40
AE,10.816204,2018.05,3.437029,48
ADA,10.804292,2018.12,18.818853,11
BNB,10.792342,2018.09,13.540715,7
STEEM,10.783563,2018.02,16.516918,35
ICX,10.781528,2018.06,16.939552,35
DASH,10.655829,2017.06,6.266482,8
MIOTA,10.624727,2017.07,16.406316,9
OMG,10.615929,2017.09,1.355418,22
NEO,10.506600,2018.11,12.024610,17
STEEM,10.304256,2018.05,4.342265,38
DOGE,10.297974,2018.01,2.410245,22
ADA,10.193867,2019.02,11.734202,11
MIOTA,10.174637,2017.11,15.993362,13
ZEC,10.158348,2018.06,11.240675,21
BCN,10.138297,2018.05,4.024122,40
XEM,10.128510,2018.09,13.809240,19
ETH,10.125835,2016.09,7.258096,2
