name,value,year,lastValue,rank
ADA,9.069454,2019.01,9.033596,11
ETC,9.069152,2018.10,9.142832,18
BCN,9.068540,2018.01,8.544047,36
BCN,9.067886,2018.06,9.005965,40
BSV,9.063408,2019.02,9.221322,12
NANO,9.056523,2018.05,8.853722,42
ZEC,9.050792,2018.05,8.845876,21
ETH,9.047790,2016.10,9.005431,2
HC,9.046589,2018.01,8.872831,60
ADA,9.045587,2019.03,9.008339,11
ETH,9.044471,2016.06,8.908213,2
SNT,9.041901,2018.01,8.417144,48
MIOTA,9.040244,2019.01,8.915743,14
KMD,9.034702,2018.01,8.459805,40
AE,9.034075,2018.05,8.536183,48
ADA,9.033596,2018.12,9.274593,11
BNB,9.033116,2018.09,9.131642,7
STEEM,9.032762,2018.02,9.217929,35
ICX,9.032680,2018.06,9.228902,35
DASH,9.027587,2017.06,8.797024,8
MIOTA,9.026318,2017.07,9.215011,9
OMG,9.025958,2017.09,8.132073,22
NEO,9.021462,2018.11,9.080071,17
STEEM,9.013017,2018.05,8.637716,38
DOGE,9.012752,2018.01,8.382061,22
ADA,9.008339,2019.02,9.069454,11
MIOTA,9.007519,2017.11,9.203940,13
ZEC,9.006823,2018.06,9.050792,21
BCN,9.005965,2018.05,8.604671,40
XEM,9.005546,2018.09,9.140170,19
ETH,9.005431,2016.09,8.860823,2
BNB,9.005351,2018.03,8.980327,7
LSK,8.999291,2018.06,9.175301,30
ETC,8.997344,2017.11,9.077385,16
ETH,8.995526,2016.07,9.044471,2
VET,8.994727,2018.09,8.928826,21
TRX,8.994694,2018.12,9.176950,10
BTS,8.994606,2018.05,8.586574,41
DGD,8.994136,2018.03,8.966075,90
XMR,8.992114,2018.12,9.242912,13
ONT,8.985738,2018.06,8.985225,16
QTUM,8.985563,2017.09,8.579232,21
ONT,8.985225,2018.05,8.365524,16
ETC,8.985218,2018.11,9.069152,18
SC,8.984324,2018.01,8.328109,43
BTM,8.983124,2018.05,8.688968,52
QTUM,8.981516,2017.12,8.858193,25
ETH,8.981244,2017.02,8.865300,2
BNB,8.980327,2018.02,8.942039,7
SC,8.979965,2018.05,8.544774,50
OMG,8.977776,2017.12,8.787089,26
XEM,8.971806,2018.10,9.005546,19
DGD,8.966075,2018.02,8.544614,88
STRAT,8.964452,2018.02,9.200536,49
ETH,8.963900,2016.11,9.047790,2
ETH,8.960405,2016.04,8.816738,2
GNT,8.958027,2018.01,8.417262,49
ZEC,8.956954,2017.12,8.742790,20
ZIL,8.956866,2018.05,8.470561,32
OMG,8.956310,2017.10,9.025958,23
OMG,8.950921,2018.04,9.276321,27
BNB,8.949506,2019.02,8.908199,7
LSK,8.949442,2017.12,8.694418,28
PPT,8.948408,2018.05,8.642531,59
SC,8.945072,2018.02,8.984324,45
XVG,8.944023,2018.03,8.896765,44
ZIL,8.942875,2018.06,8.956866,32
BNB,8.942039,2018.01,8.314628,7
REP,8.941605,2018.01,8.508545,30
XMR,8.940610,2019.01,8.992114,13
STRAT,8.931629,2017.06,7.902454,29
OMG,8.931510,2018.07,9.071465,27
BCD,8.930187,2018.05,8.514762,44
XTZ,8.928085,2018.09,9.003194,20
AE,8.927238,2018.06,9.034075,48
BCN,8.925241,2018.02,9.068540,37
XMR,8.924892,2019.03,8.861784,13
XEM,8.924612,2018.11,8.971806,19
ZEC,8.924578,2018.08,8.895303,21
BTS,8.916543,2018.02,9.315147,38
MIOTA,8.915743,2018.12,9.128004,14
ICX,8.914211,2018.04,9.156288,34
MIOTA,8.913116,2019.03,8.855953,14
QTUM,8.910655,2018.07,9.115469,26
USDT,8.910483,2017.12,8.655632,9
LSK,8.908387,2018.04,9.293844,30
ETH,8.908213,2016.05,8.960405,2
BNB,8.908199,2019.01,8.836799,7
LTC,8.908085,2017.05,8.591950,4
XTZ,8.908007,2018.10,8.928085,20
ONT,8.904974,2018.07,8.985738,16
BCN,8.901272,2018.03,8.925241,36
MIOTA,8.900514,2017.08,9.026318,11
XTZ,8.900209,2018.11,8.908007,20
STRAT,8.899987,2018.03,8.964452,49
DASH,8.897255,2018.12,9.113849,15
XVG,8.896765,2018.02,9.320161,44
ZEC,8.895303,2018.07,9.006823,21
PPT,8.893225,2018.03,9.295394,53
OMG,8.891308,2018.08,8.931510,27
BTG,8.888086,2018.06,9.109748,25
ARK,8.887218,2018.01,8.553204,54
VERI,8.885877,2018.01,8.305685,84
XRP,8.876991,2015.01,8.608883,2
STRAT,8.876609,2018.05,8.557800,55
LSK,8.875338,2017.09,8.359375,24
WAVES,8.872993,2018.05,8.574933,22
HC,8.872831,2017.12,8.515253,57
ETH,8.865300,2017.01,8.827102,2
DCR,8.864627,2018.06,8.765072,29
XMR,8.861784,2019.02,8.940610,13
BTG,8.861222,2018.04,9.274736,25
ETH,8.860823,2016.08,8.995526,2
DASH,8.858280,2019.03,8.767305,15
QTUM,8.858193,2017.11,8.845727,24
VET,8.857671,2018.10,8.994727,22
DASH,8.856068,2019.01,8.897255,15
MIOTA,8.855953,2019.02,9.040244,14
NANO,8.853722,2018.04,9.334045,41
XVG,8.849516,2018.04,8.944023,48
DCR,8.846300,2018.01,8.541548,27
ZEC,8.845876,2018.04,9.119482,21
XEM,8.845797,2018.12,8.924612,20
QTUM,8.845727,2017.10,8.985563,22
ZRX,8.839696,2018.05,8.442924,36
SC,8.836801,2018.03,8.945072,45
BNB,8.836799,2018.12,9.097657,7
ICX,8.833905,2018.07,9.032680,35
ZRX,8.833837,2018.06,8.839696,36
MKR,8.832360,2019.03,8.443149,16
DOGE,8.831124,2018.10,8.763255,24
VERI,8.829996,2018.02,8.885877,90
BCN,8.828605,2017.06,7.600533,22
ETH,8.827102,2016.12,8.963900,2
WAVES,8.824620,2018.03,8.792533,21
KCS,8.821300,2018.01,7.631254,45
BCN,8.819398,2018.07,9.067886,40
BTM,8.816934,2018.06,8.983124,52
ETH,8.816738,2016.03,8.272308,2
ZRX,8.815271,2018.02,8.630663,33
XMR,8.812271,2017.08,8.799340,10
STEEM,8.809218,2018.06,9.013017,38
REP,8.807832,2018.02,8.941605,31
MKR,8.807752,2018.05,8.493976,15
PIVX,8.807644,2018.01,8.388752,67
XMR,8.806796,2017.06,8.520746,7
DGB,8.802402,2018.01,7.865293,33
LSK,8.801473,2018.07,8.999291,30
LTC,8.800123,2014.01,8.774710,3
XMR,8.799340,2017.07,8.806796,8
MKR,8.797739,2018.03,8.851177,15
NXT,8.797190,2018.01,8.563964,96
DASH,8.797024,2017.05,8.613862,8
ZEC,8.795907,2018.10,8.924578,21
STRAT,8.795791,2017.09,8.739044,37
DOGE,8.793599,2018.03,8.703976,22
WAVES,8.792533,2018.02,9.125475,21
WTC,8.790453,2018.02,8.455564,67
XVG,8.787753,2018.06,9.083844,49
LSK,8.787153,2017.10,8.875338,25
OMG,8.787089,2017.11,8.956310,25
WAVES,8.786134,2017.12,8.503304,21
ZEC,8.785080,2018.11,8.795907,21
OMG,8.784836,2018.09,8.891308,27
KCS,8.783317,2018.02,8.821300,48
AE,8.782187,2018.02,8.508257,43
XEM,8.781220,2019.01,8.845797,20
SNT,8.780984,2018.02,9.041901,51
DOGE,8.779971,2018.05,8.503062,23
ETC,8.778758,2017.05,8.378133,10
BTS,8.778179,2018.03,8.916543,37
ZEC,8.775226,2017.10,8.726824,18
BTS,8.771051,2018.06,8.994606,41
DASH,8.767305,2019.02,8.856068,15
ETC,8.765813,2019.01,8.739250,19
STRAT,8.765701,2017.12,8.453453,45
DCR,8.765072,2018.05,8.469133,29
GNT,8.764863,2018.05,8.239261,58
MONA,8.763553,2018.01,8.590565,83
DOGE,8.763255,2018.09,8.531974,23
STRAT,8.762588,2017.07,8.931629,30
VET,8.761515,2018.11,8.857671,22
QTUM,8.759337,2018.08,8.910655,26
NEO,8.758362,2019.03,8.672046,18
LTC,8.754684,2014.02,8.800123,3
ZIL,8.753249,2018.07,8.942875,32
SNT,8.751190,2018.05,8.507339,57
BAT,8.750740,2018.01,8.228454,23
NANO,8.749968,2018.06,9.056523,42
BTS,8.745396,2017.07,8.372283,25
DCR,8.742857,2018.03,8.729463,27
ZEC,8.742790,2017.11,8.775226,19
ADA,8.742253,2017.11,8.798581,11
HC,8.741382,2018.05,8.392617,70
DGD,8.739871,2018.05,8.665084,100
AE,8.739632,2018.03,8.782187,43
ETC,8.739250,2018.12,8.985218,19
STRAT,8.739044,2017.08,8.762588,34
LRC,8.734490,2018.05,8.323720,72
IOST,8.732729,2018.05,8.287400,53
SC,8.730641,2018.06,8.979965,50
DCR,8.729463,2018.02,8.846300,27
SNT,8.728629,2018.03,8.780984,51
ARDR,8.728183,2018.02,9.264164,56
ZEC,8.726824,2017.09,8.550106,17
FCT,8.722503,2018.01,8.292650,57
GBYTE,8.720228,2018.01,8.200074,101
NEO,8.720135,2019.01,8.713788,18
WAVES,8.718858,2017.09,8.545199,18
AION,8.717607,2018.05,8.381427,84
PPT,8.716066,2017.12,8.129248,48
GNT,8.715571,2018.06,8.764863,58
NEO,8.713788,2018.12,9.021462,18
ZRX,8.711252,2018.08,8.705059,36
LSK,8.710802,2018.09,8.674985,30
ZRX,8.705059,2018.07,8.833837,36
DOGE,8.703976,2018.02,9.012752,22
DCR,8.702874,2018.07,8.864627,29
REQ,8.700830,2018.01,7.635111,109
BTG,8.700438,2018.07,8.888086,25
OMG,8.698378,2018.10,8.784836,28
MAID,8.697586,2018.01,8.356838,59
REP,8.696405,2018.03,8.807832,31
WAN,8.696162,2018.06,8.969899,83
ELF,8.695652,2018.05,8.116145,78
AE,8.695368,2018.07,8.927238,48
EOS,8.695228,2017.11,8.397535,5
LSK,8.694418,2017.11,8.787153,27
WTC,8.692624,2018.03,8.790453,67
DGB,8.692413,2018.05,8.257796,37
BAT,8.691403,2018.05,8.299631,24
HC,8.691031,2018.02,9.046589,64
BTM,8.688968,2018.04,8.589433,51
MKR,8.687480,2018.06,8.807752,15
WAVES,8.685782,2017.10,8.718858,19
ZRX,8.685047,2018.03,8.815271,33
WTC,8.682872,2018.05,8.397386,73
XZC,8.680195,2018.01,8.132162,68
BCD,8.676626,2018.06,8.930187,44
LSK,8.674985,2018.08,8.801473,30
BTG,8.674294,2018.11,8.643280,27
NEO,8.672046,2019.02,8.720135,18
ZEC,8.670852,2017.07,8.541281,14
PPT,8.670415,2018.06,8.948408,59
XEM,8.668816,2017.05,8.160691,11
ETC,8.667672,2019.03,8.635863,19
DGD,8.665084,2018.04,8.994136,97
BCN,8.663798,2018.08,8.819398,40
KNC,8.661876,2018.01,8.160065,71
ONT,8.661242,2018.09,8.560011,16
KNC,8.660930,2018.02,8.661876,76
XLM,8.660820,2017.11,8.332463,8
POWR,8.658598,2018.01,8.391787,69
BCN,8.657928,2018.09,8.663798,40
OMG,8.657920,2018.11,8.698378,29
ZIL,8.657497,2018.08,8.753249,32
KMD,8.657316,2018.02,9.034702,42
MKR,8.656859,2018.11,8.557314,15
WAVES,8.655725,2017.06,7.794000,13
USDT,8.655632,2017.11,8.641280,9
STRAT,8.651810,2018.06,8.876609,55
REP,8.651341,2018.06,8.635945,33
GAS,8.651148,2018.02,8.475570,101
ETN,8.649197,2018.03,8.632420,62
PAY,8.647654,2018.01,8.389668,90
DRGN,8.647638,2018.02,8.784303,113
ARK,8.647236,2018.02,8.887218,57
ZRX,8.645677,2018.11,8.536442,38
